timestamp,value,label
2017-05-23 10:51:00,2.671875,0
2017-05-23 10:52:00,2.265625,0
2017-05-23 10:53:00,2.265625,0
2017-05-23 10:54:00,2.390625,0
2017-05-23 10:55:00,2.5,0
2017-05-23 10:56:00,2.1875,0
2017-05-23 10:57:00,2.125,0
2017-05-23 10:58:00,2.453125,0
2017-05-23 10:59:00,2.328125,0
2017-05-23 11:00:00,2.46875,0
2017-05-23 11:01:00,2.265625,0
2017-05-23 11:02:00,2.171875,0
2017-05-23 11:03:00,2.46875,0
2017-05-23 11:04:00,2.515625,0
2017-05-23 11:05:00,2.671875,0
2017-05-23 11:06:00,2.6875,0
2017-05-23 11:07:00,2.765625,0
2017-05-23 11:08:00,2.6875,0
2017-05-23 11:09:00,2.71875,0
2017-05-23 11:10:00,2.46875,0
2017-05-23 11:11:00,2.5,0
2017-05-23 11:12:00,2.3125,0
2017-05-23 11:13:00,2.390625,0
2017-05-23 11:14:00,2.890625,0
2017-05-23 11:15:00,2.75,0
2017-05-23 11:16:00,2.546875,0
2017-05-23 11:17:00,2.671875,0
2017-05-23 11:18:00,2.515625,0
2017-05-23 11:19:00,2.375,0
2017-05-23 11:20:00,2.3650794029199997,0
2017-05-23 11:21:00,2.47619056702,0
2017-05-23 11:22:00,2.4126985073099996,0
2017-05-23 11:23:00,2.5396826267200003,0
2017-05-23 11:24:00,2.68253970146,0
2017-05-23 11:25:00,2.57142853737,0
2017-05-23 11:26:00,2.5396826267200003,0
2017-05-23 11:27:00,2.39682531357,0
2017-05-23 11:28:00,2.4603173732799997,0
2017-05-23 11:29:00,2.23809528351,0
2017-05-23 11:30:00,2.33333325386,0
2017-05-23 11:31:00,2.57142853737,0
2017-05-23 11:32:00,2.49206352234,0
2017-05-23 11:33:00,2.6984126567799995,0
2017-05-23 11:34:00,2.50793647766,0
2017-05-23 11:35:00,2.26984119415,0
2017-05-23 11:36:00,2.3492064476,0
2017-05-23 11:37:00,2.39682531357,0
2017-05-23 11:38:00,2.3492064476,0
2017-05-23 11:39:00,2.26984119415,0
2017-05-23 11:40:00,2.49206352234,0
2017-05-23 11:41:00,2.49206352234,0
2017-05-23 11:42:00,2.38095235825,0
2017-05-23 11:43:00,2.3650794029199997,0
2017-05-23 11:44:00,2.71428561211,0
2017-05-23 11:45:00,2.66666674614,0
2017-05-23 11:46:00,2.39682531357,0
2017-05-23 11:47:00,2.3650794029199997,0
2017-05-23 11:48:00,2.20634913445,0
2017-05-23 11:49:00,2.22222232819,0
2017-05-23 11:50:00,2.3492064476,0
2017-05-23 11:51:00,2.4126985073099996,0
2017-05-23 11:52:00,2.44444441795,0
2017-05-23 11:53:00,2.28571438789,0
